id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,id_player,GK,S,M,D,F
7418_18-19_ligue1,Maxime Pelican,2,92,0,0.0,0,0.0,0,0,0,0,F S,Nice,0,0.0,0.0,0.0,7418,0,1,0,0,1
7419_18-19_ligue1,Paul Wade,1,7,0,0.0,0,0.0,0,0,0,0,S,Nice,0,0.0,0.0,0.0,7419,0,1,0,0,0
7421_18-19_ligue1,Mehdi Merghem,9,730,0,1.1097988709807396,1,0.09496349282562733,24,2,3,0,F M,Guingamp,0,1.1097988709807396,3.0633545592427254,1.999092899262905,7421,0,0,1,0,1
7427_18-19_ligue1,Driss Trichard,1,90,0,0.0,0,0.0,0,0,0,0,D,Bordeaux,0,0.0,0.5339973568916321,0.5339973568916321,7427,0,0,0,1,0
7432_18-19_ligue1,Reinildo,3,94,0,0.0,0,0.3302068114280701,0,1,0,0,D S,Lille,0,0.0,0.5661462545394897,0.5661462545394897,7432,0,1,0,1,0
7435_18-19_ligue1,Yassin Fekir,1,9,0,0.0223893653601408,0,0.10102292895317078,1,1,0,0,S,Lyon,0,0.0223893653601408,0.045416101813316345,0.045416101813316345,7435,0,1,0,0,0
7465_18-19_ligue1,Elhadji Diaw,1,13,0,0.0,0,0.0,0,0,0,0,S,Angers,0,0.0,0.0,0.0,7465,0,1,0,0,0
7481_18-19_ligue1,Till Cissokho,1,80,0,0.0,0,0.044407863169908524,0,1,0,0,D,Bordeaux,0,0.0,0.044407863169908524,0.0,7481,0,0,0,1,0
7482_18-19_ligue1,Kouadio Kone,1,70,0,0.0,0,0.029355073347687718,0,1,0,0,M,Toulouse,0,0.0,0.05484838411211968,0.025493312627077103,7482,0,0,1,0,0
7511_18-19_ligue1,Sacha Boey,1,13,0,0.0,0,0.0,0,0,0,0,S,Rennes,0,0.0,0.0,0.0,7511,0,1,0,0,0
7518_18-19_ligue1,Herman Moussaki,6,196,0,0.23456261307001114,1,0.2405290845781565,3,4,1,0,M S,Caen,0,0.23456261307001114,0.4967620074748993,0.021670309826731682,7518,0,1,1,0,0
7519_18-19_ligue1,Albert-Nicolas Lottin,2,18,0,0.0,0,0.0,0,0,0,0,S,Bordeaux,0,0.0,0.015963569283485413,0.015963569283485413,7519,0,1,0,0,0
7520_18-19_ligue1,Assil Jaziri,3,28,0,0.4454510398209095,0,0.03102315030992031,4,1,0,0,S,Nice,0,0.4454510398209095,0.4838010165840387,0.0247372891753912,7520,0,1,0,0,0
7540_18-19_ligue1,Theo Sainte Luce,1,1,0,0.0,0,0.0,0,0,0,0,S,Nimes,0,0.0,0.0,0.0,7540,0,1,0,0,0
7556_18-19_ligue1,Alexandre Lauray,3,261,0,0.0,0,0.0,0,0,1,0,D,Bordeaux,0,0.0,0.802568931132555,0.802568931132555,7556,0,0,0,1,0
7557_18-19_ligue1,Yassin Benrahou,4,171,0,0.2550797462463379,0,0.14289449155330658,6,2,0,0,M S,Bordeaux,0,0.2550797462463379,0.3969690501689911,0.11563574522733687,7557,0,1,1,0,0
7566_18-19_ligue1,Pedro Brazao,1,10,0,0.0,0,0.02563277073204517,0,1,0,0,S,Nice,0,0.0,0.03102315030992031,0.03102315030992031,7566,0,1,0,0,0
7570_18-19_ligue1,Moreto Cassamã,1,61,0,0.0,0,0.0,0,0,0,0,M,Reims,0,0.0,0.0,0.0,7570,0,0,1,0,0
7577_18-19_ligue1,Loïc Mbe Soh,2,180,0,0.37030279636383057,0,0.0,1,0,0,0,D,Paris Saint Germain,0,0.37030279636383057,0.8200484663248062,0.8200484663248062,7577,0,0,0,1,0
7589_18-19_ligue1,Wesley Fofana,2,161,0,0.0,0,0.0,0,0,0,0,D S,Saint-Etienne,0,0.0,0.6126836016774178,0.6126836016774178,7589,0,1,0,1,0
7598_18-19_ligue1,Louis Carnot,1,5,0,0.0,0,0.2593371868133545,0,1,0,0,S,Guingamp,0,0.0,0.049091622233390815,0.049091622233390815,7598,0,1,0,0,0
7612_18-19_ligue1,Nathan N&#039;Goumou Minpol,1,72,0,0.044723574072122574,0,0.0,1,0,0,0,F,Toulouse,0,0.044723574072122574,0.10681119561195374,0.06208762526512146,7612,0,0,0,0,1
3210_19-20_ligue1,Wissam Ben Yedder,26,2195,18,14.885072600096464,4,6.422800284810363,64,45,0,0,F S,Monaco,15,12.604852866381409,20.998121862299737,4.120826296508312,3210,0,1,0,0,1
3423_19-20_ligue1,Kylian Mbappe-Lottin,20,1522,18,16.572050720453262,5,10.575326211750507,88,40,0,0,F S,Paris Saint Germain,18,16.572050720453262,29.428369849920273,6.0446327812969685,3423,0,1,0,0,1
7142_19-20_ligue1,Moussa Dembele,27,2184,16,11.400037141516805,2,1.6835448183119297,56,21,3,0,F S,Lyon,12,7.5995614770799875,9.375636527314784,1.7008948419243095,7142,0,1,0,0,1
5322_19-20_ligue1,Victor Osimhen,27,2294,13,15.813837731257081,4,3.067857271060348,86,21,4,0,F S,Lille,11,13.533750904724002,14.645044634118676,0.241949163377285,5322,0,1,0,0,1
1513_19-20_ligue1,Mauro Icardi,20,1263,12,11.45686367712915,2,2.1562581434845924,36,11,0,0,F S,Paris Saint Germain,12,11.45686367712915,17.381130147725347,4.947348017245531,1513,0,1,0,0,1
2099_19-20_ligue1,Neymar,15,1325,12,14.72513022273779,6,5.246029013767839,70,38,2,1,F M,Paris Saint Germain,8,10.924720011651516,21.302691847085953,7.206128515303135,2099,0,0,1,0,1
5769_19-20_ligue1,Habib Diallo,26,2214,12,9.16805331595242,3,1.9753513429313896,76,24,2,1,F,Metz,11,6.887767801061273,8.555403554812074,0.7880053156986833,5769,0,0,0,0,1
7716_19-20_ligue1,Darío Benedetto,26,2142,11,9.784039175137877,0,1.5451844651252031,61,20,4,0,F S,Marseille,11,9.02394405566156,10.924237743020058,2.1260167974978685,7716,0,1,0,0,1
8025_19-20_ligue1,Kasper Dolberg,23,1908,11,8.633045827969909,3,2.3823681622743607,42,12,2,0,F S,Nice,11,8.633045827969909,10.746127296239138,2.4095660224556923,8025,0,1,0,0,1
3781_19-20_ligue1,Denis Bouanga,26,2049,10,9.675077196210623,3,1.83825345011428,77,18,4,0,D F M S,Saint-Etienne,7,7.394791774451733,9.812989149242641,1.775497210212052,3781,0,1,1,1,1
536_19-20_ligue1,Dimitri Payet,22,1951,9,5.863477177917957,4,6.861945105716586,63,87,5,1,F M,Marseille,6,3.5831917989999056,11.007199414074421,6.137682161293924,536,0,0,1,0,1
555_19-20_ligue1,Memphis Depay,13,1032,9,4.571160841733216,2,2.698961269110441,48,25,0,0,F M S,Lyon,8,3.811065662652254,5.408129669725895,0.859288802370429,555,0,1,1,0,1
1126_19-20_ligue1,M&#039;Baye Niang,26,2137,9,7.956864461302757,0,0.4745671041309834,66,10,2,0,F M S,Rennes,9,6.436674207448959,7.742641121149062,1.5555587764829395,1126,0,1,1,0,1
1682_19-20_ligue1,Islam Slimani,18,1285,9,9.753110736608503,7,4.1906912997365,53,32,4,1,F S,Monaco,8,8.993015736341476,15.541194021701813,4.605790950357914,1682,0,1,0,0,1
3530_19-20_ligue1,Andy Delort,26,2292,9,11.82021503522992,3,4.780326994135977,84,38,5,0,F,Montpellier,9,10.300024766474964,12.496450824663045,1.7892416566610336,3530,0,0,0,0,1
3738_19-20_ligue1,Sehrou Guirassy,23,1932,9,8.716844961047173,2,1.04563407599926,45,15,6,0,F,Amiens,6,5.676464475691319,7.0926417456939825,2.1628195699304342,3738,0,0,0,0,1
3553_19-20_ligue1,Ángel Di María,26,2016,8,8.39985447190702,14,13.905882963910699,74,77,2,0,F M S,Paris Saint Germain,7,6.879664236679673,29.715869516134266,13.951302543282509,3553,0,1,1,0,1
3795_19-20_ligue1,Adrien Hunou,23,1203,8,8.382855534553528,1,1.3218296449631453,28,14,2,0,F M S,Rennes,7,7.622760355472566,7.026970971375704,1.5192893482744694,3795,0,1,1,0,1
6905_19-20_ligue1,Ludovic Ajorque,26,2082,8,6.459730660542847,4,3.36054115369916,50,16,3,0,F S,Strasbourg,7,5.699635526165366,10.182373628020287,2.2302959691733117,6905,0,1,0,0,1
690_19-20_ligue1,Loïc Remy,20,965,7,4.6677608005702504,0,0.4187605753540993,28,8,2,0,F S,Lille,7,4.6677608005702504,7.155956204980612,2.6612490713596344,690,0,1,0,0,1
3477_19-20_ligue1,Jimmy Briand,22,1528,7,5.49758552480489,1,0.9271372873336076,28,18,1,0,F S,Bordeaux,6,4.737490405328573,4.834636650979518,0.27769771683961153,3477,0,1,0,0,1
3549_19-20_ligue1,Adrien Thomasson,25,2089,7,4.9782043285667905,1,3.3253361023962498,49,39,4,0,F M S,Strasbourg,7,4.9782043285667905,12.83523687068373,5.1120567647740245,3549,0,1,1,0,1
4768_19-20_ligue1,Wylan Cyprien,20,1776,7,6.098404489457607,3,3.4993514101952314,58,37,1,1,M,Nice,2,2.2979288659989834,6.75616342201829,5.734583196230233,4768,0,0,1,0,0
7224_19-20_ligue1,Boulaye Dia,24,1818,7,5.637144297361374,1,2.9208246730267997,38,29,0,0,F M S,Reims,6,4.877049181610347,7.844220079481603,1.946736635640264,7224,0,1,1,0,1
3244_19-20_ligue1,Nicolas de Preville,24,2013,6,5.163525269366801,4,4.760375568643211,46,45,4,0,F M S,Bordeaux,5,4.4034301498904815,7.622672698460518,3.2122232923284173,3244,0,1,1,0,1
3561_19-20_ligue1,Romain Hamouma,14,870,6,3.4330848213285208,1,1.7879583742469551,20,17,1,1,F M S,Saint-Etienne,6,3.4330848213285208,4.389653544872998,1.1063618361949918,3561,0,1,1,0,1
3746_19-20_ligue1,Gaetan Laborde,28,2269,6,8.410031932406127,5,3.182375035248697,64,24,1,0,F M S,Montpellier,6,8.410031932406127,11.885985515080392,3.7191125890240073,3746,0,1,1,0,1
4801_19-20_ligue1,Rachid Alioui,28,1562,6,5.216248559765519,1,1.239354125224054,58,18,1,0,F S,Angers,6,5.216248559765519,7.326441833749413,2.455880317837,4801,0,1,0,0,1
5587_19-20_ligue1,Josh Maja,21,703,6,3.470821237191558,2,1.2687124945223331,18,11,0,0,F S,Bordeaux,6,3.470821237191558,5.036477506160736,0.7821611352264881,5587,0,1,0,0,1
5677_19-20_ligue1,Florent Mollet,25,1687,6,3.129365149885416,3,5.025259740650653,46,43,5,0,M S,Montpellier,6,3.129365149885416,7.264195588417351,3.2954695224761963,5677,0,1,1,0,0
5724_19-20_ligue1,Irvin Cardona,21,1449,6,5.230491351336242,3,2.5710022076964383,50,18,3,0,F M S,Brest,6,5.230491351336242,7.757991675287485,1.706740970723331,5724,0,1,1,0,1
6863_19-20_ligue1,Téji Savanier,19,1543,6,2.459975242614746,2,2.1415400858968496,31,28,5,0,M S,Montpellier,4,0.9397849999368192,4.348394172266127,3.5947996936738487,6863,0,1,1,0,0
7746_19-20_ligue1,Hwang Ui-Jo,24,1646,6,3.933663975447416,2,0.9612117726355792,36,6,2,0,F M S,Bordeaux,6,3.933663975447416,4.675898943096398,1.3255064245313406,7746,0,1,1,0,1
7747_19-20_ligue1,Mama Baldé,24,1695,6,4.816192274913191,2,3.3356406465172768,51,22,2,0,F M S,Dijon,6,4.816192274913191,8.578771833330393,2.0933070592582226,7747,0,1,1,0,1
3463_19-20_ligue1,Romain Philippoteaux,27,2006,5,2.5242702569812536,2,1.446921200491488,31,22,3,0,F M S,Nimes,5,2.5242702569812536,5.871242418885231,2.5214286791160703,3463,0,1,1,0,1
3475_19-20_ligue1,Ludovic Blas,24,1872,5,3.8337464425712815,1,1.4963347176089885,46,24,0,0,F M S,Nantes,5,3.8337464425712815,7.404101235792041,3.1373724779114127,3475,0,1,1,0,1
3696_19-20_ligue1,Morgan Sanson,27,2214,5,4.1788424756377935,4,3.447571547701955,39,31,5,0,M S,Marseille,5,4.1788424756377935,9.74133680947125,3.5549684334546328,3696,0,1,1,0,0
5619_19-20_ligue1,Pierre Lees-Melou,26,2251,5,4.2295614909380665,5,3.9128101449459787,54,33,5,0,M S,Nice,5,4.2295614909380665,10.182968556880953,4.078352091833948,5619,0,1,1,0,0
5622_19-20_ligue1,Júlio Tavares,23,1991,5,6.828931221738457,2,1.946022869087756,50,33,0,0,F M S,Dijon,4,6.068836132064463,8.747826091945171,1.9163971077650783,5622,0,1,1,0,1
5676_19-20_ligue1,Opa Nguette,26,1875,5,2.5072566606104374,2,1.1820031059905889,27,20,1,0,F M S,Metz,5,2.5072566606104374,6.049624607898295,2.6039409395307302,5676,0,1,1,0,1
6487_19-20_ligue1,John Mendoza,15,1104,5,3.3254698812961583,0,0.5924005340784788,23,10,2,0,F M S,Amiens,5,3.3254698812961583,5.357767652720213,1.6634273305535316,6487,0,1,1,0,1
7160_19-20_ligue1,Nemanja Radonjic,21,862,5,3.5758218057453632,1,1.4053900819271803,30,14,3,0,F M S,Marseille,5,3.5758218057453632,5.680347295477986,0.8515315596014261,7160,0,1,1,0,1
7169_19-20_ligue1,Moses Simon,26,2182,5,6.360517850145698,5,4.835045428946613,43,35,2,0,F M S,Nantes,5,6.360517850145698,11.008587807416916,1.494609841145575,7169,0,1,1,0,1
7484_19-20_ligue1,Stephy Mavididi,24,1400,5,3.300242763012648,1,0.888170912861824,26,9,0,0,F M S,Dijon,5,3.300242763012648,6.021722853183746,2.8104192335158587,7484,0,1,1,0,1
8026_19-20_ligue1,Raphinha,22,1702,5,5.350334949791431,3,4.738536701537669,43,43,4,0,F M S,Rennes,4,4.590239830315113,10.565318915992977,3.79923352599144,8026,0,1,1,0,1
1210_19-20_ligue1,Keita,21,875,4,4.377735689282416,1,0.6069533117115498,27,5,4,0,F M S,Monaco,4,4.377735689282416,7.5888002812862405,2.8136904984712596,1210,0,1,1,0,1
2199_19-20_ligue1,Pablo Sarabia,21,1159,4,3.90999910607934,3,4.027435157448053,33,19,1,0,F M S,Paris Saint Germain,4,3.90999910607934,11.39735621958971,4.980142079293729,2199,0,1,1,0,1
3243_19-20_ligue1,Gaëtan Charbonnier,26,2071,4,6.551087295636535,5,2.8388341665267944,50,32,5,0,F M S,Brest,4,5.031095674261452,10.034702911973,3.0391215197741985,3243,0,1,1,0,1
3265_19-20_ligue1,Pablo,25,2174,4,1.795014656148851,0,0.08196899853646755,17,2,2,0,D,Bordeaux,4,1.795014656148851,3.732318263500929,3.671957407146692,3265,0,0,0,1,0
3278_19-20_ligue1,Maxwel Cornet,22,1320,4,1.96760318800807,3,3.17042207159102,24,28,1,0,D F M S,Lyon,4,1.96760318800807,6.215669255703688,1.887798063457012,3278,0,1,1,1,1
3294_19-20_ligue1,Edinson Cavani,14,593,4,9.334374457597733,1,1.0929752849042416,28,10,2,0,F S,Paris Saint Germain,3,8.574279338121414,8.842202056199312,1.3648339062929151,3294,0,1,0,0,1
5800_19-20_ligue1,Lebo Mothiba,21,1045,4,5.592848869040608,3,1.6470060870051384,28,10,0,0,F S,Strasbourg,4,5.592848869040608,8.072342338040473,1.4172462839633226,5800,0,1,0,0,1
5980_19-20_ligue1,Stéphane Bahoken,20,908,4,3.373106889426708,0,0.5088726952672005,19,11,3,0,F S,Angers,3,2.6130117699503903,4.092842273414135,1.086379673331976,5980,0,1,0,0,1
6232_19-20_ligue1,Kalifa Coulibaly,21,1613,4,5.409312892705202,0,0.5856000063940883,48,13,1,0,F S,Nantes,4,5.409312892705202,7.457863874733447,2.177629290148616,6232,0,1,0,0,1
6864_19-20_ligue1,Renaud Ripart,24,2042,4,5.402611026540399,2,2.008354825899005,48,20,0,0,D F M S,Nimes,2,3.8824207428842783,5.098471112549305,0.9955096654593945,6864,0,1,1,1,1
6884_19-20_ligue1,Remi Oudin,26,1980,4,5.0817253459244975,3,3.842970313504338,49,26,1,0,F M S,"Bordeaux,Reims",4,5.0817253459244975,8.787962337955832,1.9358822926878931,6884,0,1,1,0,1
7012_19-20_ligue1,Gelson Martins,21,1692,4,4.7354018650949,1,3.682581603527069,28,27,3,1,D F M S,Monaco,4,4.7354018650949,11.692911513149738,5.248751979321241,7012,0,1,1,1,1
7737_19-20_ligue1,Efthymios Koulouris,24,1544,4,4.234623871743678,2,0.9957212815061212,38,17,1,0,F S,Toulouse,4,4.234623871743678,6.031607259996235,2.0703981034457684,7737,0,1,0,0,1
8023_19-20_ligue1,Mounir Chouiar,20,1513,4,3.2488764300942417,0,3.687273293733597,39,44,3,1,F M S,Dijon,4,3.2488764300942417,5.269380761310458,1.929447919130325,8023,0,1,1,0,1
339_19-20_ligue1,Eric Maxim Choupo-Moting,9,453,3,2.5795085951685905,1,0.7948192292824388,18,6,0,0,F M S,Paris Saint Germain,3,2.5795085951685905,3.793658412992954,0.7969798967242241,339,0,1,1,0,1
464_19-20_ligue1,Max Gradel,21,1655,3,5.140025003813207,2,2.064914875663817,39,17,4,0,F M S,Toulouse,1,2.8597395857796077,5.911848417483269,2.600760128349066,464,0,1,1,0,1
734_19-20_ligue1,Wahbi Khazri,16,1168,3,3.612853752449155,2,1.4484888240695,45,19,4,0,F M S,Saint-Etienne,2,2.8527586329728365,5.146008510142566,1.451825718395412,734,0,1,1,0,1
1056_19-20_ligue1,Jeff Reine-Adelaide,15,884,3,1.6282945573329926,2,1.3373254872858524,6,12,3,0,M S,"Angers,Lyon",3,1.6282945573329926,4.9299978129565725,2.2411742135882378,1056,0,1,1,0,0
2897_19-20_ligue1,Aleksandr Golovin,25,2055,3,3.493501902557909,4,4.789629280567169,38,47,4,1,M S,Monaco,3,3.493501902557909,11.83064810372889,6.699601949192584,2897,0,1,1,0,0
3297_19-20_ligue1,Marquinhos,19,1467,3,2.3664970435202117,1,0.8282585442066193,11,4,1,0,D M S,Paris Saint Germain,3,2.3664970435202117,15.953264771029351,15.515490232035518,3297,0,1,1,1,0
3344_19-20_ligue1,Casimir Ninga,16,671,3,2.8334170915186405,1,1.2139438278973105,30,12,1,1,F M S,Angers,3,2.8334170915186405,5.588813912123442,2.2519899234175687,3344,0,1,1,0,1
3446_19-20_ligue1,Yoann Court,23,1475,3,1.5355896037071943,7,3.3719764053821564,33,17,6,0,F M S,Brest,3,1.5355896037071943,4.626782726496458,1.8068632837384941,3446,0,1,1,0,1
3580_19-20_ligue1,Alexandre Mendy,20,894,3,3.941907200962305,1,0.2888087350875139,29,6,2,1,F S,Brest,3,3.181812074035406,4.8633595667779455,1.5770615525543692,3580,0,1,0,0,1
3674_19-20_ligue1,Abdoulaye Touré,27,2223,3,2.5462184147909284,0,1.0648552905768156,34,17,3,0,M S,Nantes,1,1.0260281236842277,6.638783713802695,5.639008138328791,3674,0,1,1,0,0
3713_19-20_ligue1,Samuel Grandsir,24,1505,3,2.2750705499202013,1,1.8415140379220247,27,20,0,0,F M S,Brest,3,2.2750705499202013,5.900058241561055,2.4541650619357824,3713,0,1,1,0,1
4402_19-20_ligue1,Yaya Sanogo,15,910,3,3.118883276358247,1,0.3035251293331385,26,8,1,0,F S,Toulouse,2,2.3587881419807677,2.912736117839813,0.6659207167103887,4402,0,1,0,0,1
5228_19-20_ligue1,Renato Sanches,19,1483,3,1.9813339989632368,1,2.740647539496422,30,35,3,0,M S,Lille,3,1.9813339989632368,7.417136624455452,5.070488425903021,5228,0,1,1,0,0
5624_19-20_ligue1,Yunis Abdelhamid,28,2520,3,1.820925870910287,0,0.5047566648572683,19,5,0,0,D,Reims,3,1.820925870910287,3.102571154013276,2.9213600773364305,5624,0,0,0,1,0
5635_19-20_ligue1,Faitout Maouassa,23,1831,3,0.4727748986333609,1,0.9369050804525614,12,13,3,0,D,Rennes,3,0.4727748986333609,4.239047948271036,3.4970520157366987,5635,0,0,0,1,0
5661_19-20_ligue1,Jonathan Ikone,28,2114,3,4.2924496345222005,6,4.077068181708455,36,31,6,0,F M S,Lille,2,3.5323545075953007,9.891405144706367,3.8052411023527375,5661,0,1,1,0,1
5733_19-20_ligue1,Houssem Aouar,25,1976,3,3.4511331915855408,4,1.990836473181844,46,23,3,0,M S,Lyon,3,3.4511331915855408,9.32899653352797,5.6692426949739465,5733,0,1,1,0,0
5988_19-20_ligue1,Ibrahima Niane,21,938,3,2.280564861372113,0,0.1900195213966072,30,9,0,0,F S,Metz,2,1.5204696971923113,2.4098161440342665,0.9567101690918208,5988,0,1,0,0,1
5998_19-20_ligue1,Christophe Herelle,15,1118,3,1.2414850275963545,0,0.15523234754800794,6,2,3,1,D S,Nice,3,1.2414850275963545,4.5909613855183125,4.204033415764569,5998,0,1,0,1,0
6238_19-20_ligue1,Ignatius Ganago,26,1230,3,1.9218783229589465,1,0.9760350780561566,17,13,0,0,F M S,Nice,3,1.9218783229589465,3.798863269388676,2.3085309471935034,6238,0,1,1,0,1
6762_19-20_ligue1,Yacine Adli,21,1008,3,0.7380586955696344,3,2.1096858624368906,17,19,3,0,M S,Bordeaux,3,0.7380586955696344,3.7896196404471993,1.7515177400782704,6762,0,1,1,0,0
7064_19-20_ligue1,Farid El Melali,8,303,3,1.4777707308530807,0,0.06877416372299194,6,1,0,0,M S,Angers,3,1.4777707308530807,3.4885295927524567,1.9567067772150042,7064,0,1,1,0,0
7734_19-20_ligue1,Cristian Battocchio,24,1394,3,1.728322391398251,1,1.473472909536213,20,19,1,0,M S,Brest,3,0.968227244913578,3.607035780325532,2.1302064135670657,7734,0,1,1,0,0
7773_19-20_ligue1,Zinedine Ferhat,26,2251,3,4.1565570775419465,4,5.517801970243454,45,51,1,0,F M S,Nimes,3,4.1565570775419465,8.648035999387503,2.7641457840800285,7773,0,1,1,0,1
7776_19-20_ligue1,Kévin Denkey,17,576,3,2.054118518717587,1,0.4604308120906353,20,5,1,0,F S,Nimes,3,2.054118518717587,2.4722811989486217,0.3477325327694416,7776,0,1,0,0,1
8294_19-20_ligue1,El Bilal Touré,7,462,3,2.9453997798264027,0,0.16228308528661728,11,4,2,0,F S,Reims,1,1.425209503620863,1.2358228415250778,0.16305272560566664,8294,0,1,0,0,1
1256_19-20_ligue1,Kevin Strootman,25,1401,2,1.893176294863224,3,0.6827714983373879,11,12,7,0,M S,Marseille,1,1.1330811753869057,5.167898066341877,4.515165712684394,1256,0,1,1,0,0
1524_19-20_ligue1,Stevan Jovetic,9,465,2,1.289931669831276,0,0.4235691726207733,22,6,2,1,F M S,Monaco,2,1.289931669831276,1.94080994091928,0.897325954400003,1524,0,1,1,0,1
2549_19-20_ligue1,Gaël Kakuta,24,2021,2,2.660164997912944,5,2.6539169419556856,44,27,4,0,F M S,Amiens,2,2.660164997912944,7.3326998287811875,3.3297483967617154,2549,0,1,1,0,1
2782_19-20_ligue1,Moussa Doumbia,26,1755,2,3.0765571333467965,1,1.8165890872478485,43,25,5,1,F M S,Reims,1,2.3166607357561593,7.129147890023887,3.509198257699609,2782,0,1,1,0,1
3118_19-20_ligue1,Damien Le Tallec,28,2471,2,0.9084793496876956,0,0.380643105134368,15,6,3,0,D M,Montpellier,2,0.9084793496876956,4.380849227309227,3.553072437644005,3118,0,0,1,1,0
3223_19-20_ligue1,Benjamin André,26,2047,2,0.7644340731203556,1,1.0407864954322577,14,15,7,0,M S,Lille,2,0.7644340731203556,6.908701440319419,6.327550129964948,3223,0,1,1,0,0
3259_19-20_ligue1,Adam Ounas,16,1139,2,2.1133581958711147,4,3.1450249776244164,21,25,2,1,F M S,Nice,2,2.1133581958711147,6.160188464447856,1.7842967677861452,3259,0,1,1,0,1
3309_19-20_ligue1,Valère Germain,25,1324,2,1.4531467277556658,4,2.6792277917265888,20,13,1,0,F M S,Marseille,2,1.4531467277556658,5.494180180132389,2.7902533002197742,3309,0,1,1,0,1
3373_19-20_ligue1,Pablo Martinez,26,2340,2,0.897365864366293,1,0.653857191093266,13,4,3,1,D,Nimes,2,0.897365864366293,2.6508580539375544,2.418289260007441,3373,0,0,0,1,0
3461_19-20_ligue1,Majeed Waris,7,372,2,1.3207960594445467,1,0.6194603294134139,6,5,1,0,F M S,Strasbourg,2,1.3207960594445467,2.838206008076668,1.6264557242393494,3461,0,1,1,0,1
3490_19-20_ligue1,Thomas Mangani,24,1876,2,1.6708708005025985,2,3.011888399720192,29,49,0,0,M S,Angers,2,1.6708708005025985,6.048611011356115,3.788017021492124,3490,0,1,1,0,0
3512_19-20_ligue1,Nolan Roux,7,603,2,1.2234892547130585,0,0.43649781215935946,18,9,0,0,F,Nimes,2,1.2234892547130585,1.6334050446748734,0.17309491615742445,3512,0,0,0,0,1
3536_19-20_ligue1,Jean-Victor Makengo,19,984,2,0.7384113231673837,0,0.6454467531293631,14,11,1,0,F M S,Toulouse,2,0.7384113231673837,3.3796939449384813,2.5216228272765875,3536,0,1,1,0,1
3721_19-20_ligue1,Romain Del Castillo,21,1249,2,2.604724770411849,5,3.34583283495158,28,22,2,0,F M S,Rennes,1,1.844629680737853,7.958053790032864,5.249793209135532,3721,0,1,1,0,1
3729_19-20_ligue1,Hassane Kamara,23,1708,2,1.7112269820645452,0,0.5691788485273719,31,12,5,0,D M S,Reims,2,1.7112269820645452,5.462891961447895,3.4974626805633307,3729,0,1,1,1,0
3740_19-20_ligue1,Lucas Deaux,17,1356,2,1.406135307624936,1,1.1622900590300558,15,15,2,0,M S,Nimes,2,1.406135307624936,4.2298473715782166,3.030043939128518,3740,0,1,1,0,0
3741_19-20_ligue1,Paul Lasne,19,1226,2,0.7384189777076244,1,1.8514023534953596,13,16,1,0,M S,Brest,2,0.7384189777076244,4.216469869017601,2.0636224523186684,3741,0,1,1,0,0
3743_19-20_ligue1,Lucas Tousart,24,1765,2,1.8296940019354224,2,0.5704550929367542,28,10,5,0,M S,Lyon,2,1.8296940019354224,5.281324379146098,3.5632931794971228,3743,0,1,1,0,0
3799_19-20_ligue1,Wesley Said,23,1152,2,3.40701779909432,1,2.43116407468915,25,12,2,0,F M S,Toulouse,2,3.40701779909432,6.130542372353375,0.7024652464315295,3799,0,1,1,0,1
4670_19-20_ligue1,Moussa Konate,12,601,2,1.996580883860588,0,0.05092584528028965,13,2,0,0,F S,Amiens,2,1.236485704779625,0.8177578300237656,0.09489448089152576,4670,0,1,0,0,1
4773_19-20_ligue1,Benjamin Bourigeaud,25,1905,2,2.3781347535550594,2,2.1040303483605385,42,27,5,0,F M S,Rennes,2,2.3781347535550594,6.2328779716044656,4.221034433692694,4773,0,1,1,0,1
4828_19-20_ligue1,Mathias Autret,23,1227,2,1.832381870597601,3,3.113715159706772,27,29,3,0,F M S,Brest,2,1.832381870597601,4.667197844013573,1.7170542776584623,4828,0,1,1,0,1
5623_19-20_ligue1,Lois Diony,12,669,2,1.4178590569645166,0,0.2557059247046709,15,6,1,0,F S,Saint-Etienne,2,1.4178590569645166,1.2954105492681265,0.3981294594705105,5623,0,1,0,0,1
5647_19-20_ligue1,Arnaud Souquet,24,2011,2,0.5014231018722057,0,0.7992864092811942,14,12,6,0,D M S,Montpellier,2,0.5014231018722057,4.2334553338587275,3.4422124959528446,5647,0,1,1,1,0
5655_19-20_ligue1,Flavien Tait,17,874,2,1.3108322508633137,2,1.3377408348023891,14,18,0,1,F M S,Rennes,2,1.3108322508633137,3.803347148001194,1.3643215373158455,5655,0,1,1,0,1
5657_19-20_ligue1,Karl Toko Ekambi,8,547,2,2.1158603206276894,1,1.1927334032952783,13,10,2,0,F S,Lyon,2,2.1158603206276894,4.3598646372556695,1.6609320417046547,5657,0,1,0,0,1
5757_19-20_ligue1,Farid Boulaya,19,814,2,1.937755569815636,1,1.68826833833009,24,22,1,1,F S,Metz,2,1.937755569815636,3.2269726581871514,0.6032525608316064,5757,0,1,0,0,1
5787_19-20_ligue1,Aaron Leya Iseka,22,746,2,4.959803712554277,0,0.13416580762714148,26,4,2,0,F S,Toulouse,1,3.4396135332062836,4.286456558853389,1.8126503797248008,5787,0,1,0,0,1
